Date,GLD,SPY
2017-09-25,0.01041298453601274,-0.0020468524970950128
2017-09-26,-0.011224726404076811,0.0006024750930245817
2017-09-27,-0.009464790137827282,0.0038870075413330995
2017-09-28,0.0018837445698112896,0.0011989865719189876
2017-09-29,-0.0051683715774128456,0.0035087475701760453
2017-10-02,-0.006684614889873803,0.004329402352162421
2017-10-03,0.0004967317019956395,0.002137659806362013
2017-10-04,0.0028098889387879367,0.0011858765473836484
2017-10-05,-0.005378816723625571,0.005907765328254895
2017-10-06,0.0047183541150492775,-0.001139604997723641
2017-10-09,0.008142542011554031,-0.0016524827626448056
2017-10-10,0.002617800009600174,0.002634923926438987
2017-10-11,0.0031812040839063376,0.0015697783681230197
2017-10-12,0.0008140547013934963,-0.0014912274851444016
2017-10-13,0.007539254296557061,0.0012166480868852424
2017-10-16,-0.006888462515220647,0.001332596166216267
2017-10-17,-0.006854404417199568,0.0007047458084767234
2017-10-18,-0.0037735819439878113,0.0009780772391902175
2017-10-19,0.005900215657301968,0.00027382072279151943
2017-10-20,-0.006393454395473306,0.005147238520156525
2017-10-23,0.0015611723194451613,-0.003897109401516333
2017-10-24,-0.0038662591759729935,0.001755741479799184
2017-10-25,0.0001647984431062872,-0.004962514368897856
2017-10-26,-0.008440935931398883,0.0012917341333016287
2017-10-27,0.0047257865747334146,0.008143090644222431
2017-10-30,0.0019005561122998722,-0.003732066279790909
2017-10-31,-0.0038047944426046506,0.0015564953876107577
2017-11-01,0.0036396966611634005,0.001321540711896609
2017-11-02,0.0006603535530684753,0.0003881142359586562
2017-11-03,-0.0047144513322975885,0.0033331791590895782
2017-11-06,0.008502950979344039,0.0015465338248196391
2017-11-07,-0.0036235108435323914,-0.000695405766716535
2017-11-08,0.003459056119704665,0.0016992811478495971
2017-11-09,0.004102401645100611,-0.0036343202446254656
2017-11-10,-0.008221702339946372,-0.0003099432567453979
2017-11-13,0.0014849063034307734,0.0009294071879369425
2017-11-14,0.002058715307154061,-0.0023253418750968503
2017-11-15,-0.001234670245587114,-0.005017721697015597
2017-11-16,-8.238652462762423e-05,0.008465209168014555
2017-11-17,0.011954609509226865,-0.0029432088269879327
2017-11-20,-0.012696268046166224,0.0017050859318303057
2017-11-21,0.001647348843739489,0.006521292406789311
2017-11-22,0.009175087875408043,-0.0008849363412011518
2017-11-24,-0.0025311102507151856,0.0023071902217896146
2017-11-27,0.004160741332319787,-0.0004993016790080634
2017-11-28,-0.00016287471547679085,0.010093870940558941
2017-11-29,-0.006289558392421287,-0.0006089601976567337
2017-11-30,-0.007732229391441411,0.008716558160844086
2017-12-01,0.0040380612309282235,-0.0020776642174970433
2017-12-04,-0.003377653154607993,-0.001210502383949168
2017-12-05,-0.007122188370048705,-0.0036031505452256835
2017-12-06,-0.002079954164184071,0.00018987318429738748
2017-12-07,-0.013246352701112026,0.003148179644812054
2017-12-08,-8.43525069872456e-05,0.005438341128345544
2017-12-11,-0.003974813553107367,0.003008490026342621
2017-12-12,0.0011856318079057743,0.0017634619763426305
2017-12-13,0.008596013189973703,-0.00011243388495538912
2017-12-14,-0.002015942432484809,-0.004094720019993202
2017-12-15,0.00209987057429634,0.008292891907538995
2017-12-18,0.004604277886820867,0.006321221449251931
2017-12-19,0.0007513783425439744,-0.0038478572395354784
2017-12-20,0.0026671102328525206,-0.0005242381958286076
2017-12-21,0.0014140004111240193,0.002057895834660937
2017-12-22,0.005222850279184247,-0.0002617153667124343
2017-12-26,0.006839416919106556,-0.0011972676518594732
2017-12-27,0.003770551302149118,0.0004867366937319768
2017-12-28,0.0050595432932777126,0.0020551488454905293
2017-12-29,0.006490919761210391,-0.003777451459822916
2018-01-02,0.012058023762451863,0.0071316541744218176
2018-01-03,-0.0026403330092135157,0.006305374727877625
2018-01-04,0.005114278310262769,0.004205919381345779
2018-01-05,-0.001036702137934486,0.006641889483590166
2018-01-08,-0.0001596255390370604,0.0018270790043172188
2018-01-09,-0.004639219643041588,0.002260823183548658
2018-01-10,0.002402270692406848,-0.0015312658431946972
2018-01-11,0.003273877321212141,0.007270079717266692
2018-01-12,0.012044492942167013,0.006497613615133259
2018-01-16,0.001652690627169873,-0.0034245372108645533
2018-01-17,-0.008132363237354055,0.009487087283933196
2018-01-18,-0.002222213448585594,-0.0016823986776730098
2018-01-19,0.0044394996120163946,0.0045391902997913465
2018-01-22,0.0018177059354296304,0.008097866573935245
2018-01-23,0.004961985943158681,0.0021202146729038373
2018-01-24,0.012104345577545294,-0.0003882231223173837
2018-01-25,-0.006697849027902464,0.00042386372927571866
2018-01-26,0.0007811756386790387,0.011511534938212904
2018-01-29,-0.005637857183470335,-0.00665240078447733
2018-01-30,-0.004328123373076199,-0.010310096864109147
2018-01-31,0.00668108957049156,0.0004967772765895049
2018-02-01,0.0032848909860550284,-0.0011358713021832423
2018-02-02,-0.013204686797240324,-0.02201037274047957
2018-02-05,0.0025286437555192493,-0.042722228521622226
2018-02-06,-0.01055189964568088,0.019510721187600832
2018-02-07,-0.004716772083453344,-0.005439622263017465
2018-02-08,0.001521419504394612,-0.03823046949520686
2018-02-09,-0.0016817358427458674,0.014909762878937121
2018-02-12,0.0047973715177869495,0.014577941385016335
2018-02-13,0.005647253596785453,0.00248412651842616
2018-02-14,0.0169088525197643,0.01340592092580741
2018-02-15,0.0011691607653979673,0.01267946506397633
2018-02-16,-0.0032769459911664296,0.0002928255019320808
2018-02-20,-0.013532867750937797,-0.006280545217535929
2018-02-21,-0.004604964057785746,-0.00498693250872792
2018-02-22,0.005080177401414419,0.0012954072889212152
2018-02-23,-0.0012676571223934087,0.015813603372166984
2018-02-26,0.0024545525850455277,0.011545287305754716
2018-02-27,-0.010493774054732095,-0.012565238720119103
2018-02-28,-0.0010394376248337527,-0.010181784474343454
2018-03-01,-0.0022425027652310265,-0.014647698379462013
2018-03-02,0.005357640797750738,0.00514202149089827
2018-03-05,-0.0016761714003699012,0.011491832822227386
2018-03-06,0.010726720619181963,0.002531681130120556
2018-03-07,-0.006422202914569186,-0.00036652810531991915
2018-03-08,-0.002389131123572836,0.00482765207396153
2018-03-09,0.000956349666608725,0.017252208477161194
2018-03-12,0.0,-0.001255603621069724
2018-03-13,0.001909899228192024,-0.006483509046008439
2018-03-14,-0.0006362480921955626,-0.005145133723997373
2018-03-15,-0.0063846619697597,-0.0010897473569202326
2018-03-16,-0.002404835241203122,0.0010833416576063496
2018-03-19,0.0021646240154515875,-0.013622884674568904
2018-03-20,-0.0044947919586221805,0.0016996820393088098
2018-03-21,0.017305793278474,-0.001921124946400432
2018-03-22,-0.0039610286020946425,-0.025315030706080675
2018-03-23,0.01285555168848731,-0.021544945693772084
2018-03-26,0.005236622780197456,0.026991374085847352
2018-03-27,-0.006177451915059315,-0.017157805181506895
2018-03-28,-0.013901136089334824,-0.002959541011596398
2018-03-29,0.0004770798243684067,0.012696762774960499
2018-04-02,0.01161839746199109,-0.021820906132004582
2018-04-03,-0.0075722010717776825,0.012735469178548018
2018-04-04,0.0011868954626521053,0.010642113656808014
2018-04-05,-0.005153580456720969,0.007861274482878539
2018-04-06,0.004678991304775993,-0.022538032017380076
2018-04-09,0.0033963960355940744,0.004916423464797015
2018-04-10,0.002362787969159084,0.015775378436598635
2018-04-11,0.007757730797944395,-0.005256253033166162
2018-04-12,-0.011698777825105413,0.00819334429797555
2018-04-13,0.00653361006986455,-0.0029370912648093426
2018-04-16,0.0014113245973425364,0.008187798173421922
2018-04-17,0.000939797609092718,0.010641555902295563
2018-04-18,0.0007824607184664891,0.0007399877027627392
2018-04-19,-0.001957330849889553,-0.0055628210382560215
2018-04-20,-0.007630932179694891,-0.008515679432454359
2018-04-23,-0.008007927882251619,-0.00014979320136757708
2018-04-24,0.004844167468111617,-0.013558919074414158
2018-04-25,-0.006517267321502421,0.002468449470339004
2018-04-26,-0.0035146807713917604,0.010114682273864261
2018-04-27,0.0042320403061771,0.0009380609688080301
2018-04-30,-0.00727744165435215,-0.007720103053382173
2018-05-01,-0.007088207443339079,0.0017751820333204702
2018-05-02,-0.00048510316641562344,-0.006740041679932253
2018-05-03,0.005082068394914099,-0.0022063013515758348
2018-05-04,0.0020898820929316714,0.012863575943507692
2018-05-07,0.00024084765259023235,0.0033775221693155694
2018-05-08,0.0001605124693187213,0.0
2018-05-09,-0.002088981225264128,0.00961914093013131
2018-05-10,0.006813368242228766,0.009306965387054231
2018-05-11,-0.0014389666321499815,0.0030470095511433088
2018-05-14,-0.0040883630684626394,0.0004765075018630489
2018-05-15,-0.016277595476396185,-0.0069109740436796175
2018-05-16,-0.0015524980696371136,0.004196287831946894
2018-05-17,0.0005722435830601718,-0.0008449783602523639
2018-05-18,0.00040857173330558584,-0.0025033053827627073
2018-05-21,0.0005716827532715196,0.0074905016985548165
2018-05-22,-0.0005716827532715781,-0.0027837641574558225
2018-05-23,0.0010614187645907496,0.00274716522620993
2018-05-24,0.00853209120176816,-0.0020508603088539436
2018-05-25,-0.0030793967645780895,-0.002385438442424495
2018-05-29,-0.00016231041385129715,-0.011567625139837407
2018-05-30,0.001460093554237964,0.01325675866490609
2018-05-31,-0.0021909715513725716,-0.006145327868035648
2018-06-01,-0.004967644235411557,0.009770057386871903
2018-06-04,-0.0009801121170807511,0.00474019332748194
2018-06-05,0.003914822104047846,0.0007271258449655392
2018-06-06,0.0005696358194504353,0.008325841732849254
2018-06-07,-0.0004882216623280107,-0.00010814350392758423
2018-06-08,0.0012201695433653895,0.0029522374955959912
2018-06-11,0.0017868849442266759,0.0013291706877057766
2018-06-12,-0.003332688774722517,0.0012916604393267124
2018-06-13,0.003008032375587246,-0.0031961134164984104
2018-06-14,0.0015411027282310494,0.002514412579308197
2018-06-15,-0.016672509186741995,-0.0012765819756773177
2018-06-18,-0.0018972637609840908,-0.002058882109284058
2018-06-19,-0.0025629178089953803,-0.0038401390666623946
2018-06-20,-0.0044802273887545,0.0017045184548664994
2018-06-21,-0.0017477352868705306,-0.006288577203825034
2018-06-22,0.0024126912728642744,0.0018214201841582134
2018-06-25,-0.003746388732216758,-0.013706406110223454
2018-06-26,-0.0052686490212925504,0.002211733091307205
2018-06-27,-0.005718147886604777,-0.00831880277568265
2018-06-28,-0.003040547998821346,0.005701499228792961
2018-06-29,0.0036306900201949913,0.0014384308826331533
2018-07-02,-0.010080153442110952,0.0021354243365020427
2018-07-03,0.010080153442110855,-0.003536897839216869
2018-07-05,0.0033656028250155126,0.008124527786936715
2018-07-06,-0.0015972634935638506,0.008422806263857805
2018-07-09,0.002436881277559937,0.008964093409055868
2018-07-10,-0.0018481290459546572,0.0035919268750873746
2018-07-11,-0.010905978807671088,-0.007341374377996807
2018-07-12,0.0041565812124297165,0.009025314998283419
2018-07-13,-0.004411618657356192,0.0007867376538939285
2018-07-16,-0.0005102701051305093,-0.0008941294035739604
2018-07-17,-0.010862735754725461,0.0040367998356249536
2018-07-18,0.00025795416772476286,0.002101391790827605
2018-07-19,-0.004308123245285948,-0.0037786617374932128
2018-07-20,0.006455244826308788,-0.0011430573261731617
2018-07-23,-0.004815949835095058,0.0018576082350317523
2018-07-24,0.00034477603659500224,0.0050189013291697115
2018-07-25,0.00550018047205447,0.008486557460445963
2018-07-26,-0.00782971239395345,-0.0023620540283623473
2018-07-27,0.0005181795313150905,-0.006799412606362624
2018-07-30,-0.001555212880989931,-0.005237092198208146
2018-07-31,0.0029355602050311473,0.0049174125112393064
2018-08-01,-0.007355188129705078,-0.0016721994295837352
2018-08-02,-0.0053993230298752665,0.0054329698095516256
2018-08-03,0.003486767260953241,0.00427616454521073
2018-08-06,-0.005147198608389075,0.0036596568039568853
2018-08-07,0.002271488910587502,0.0032972443638449827
2018-08-08,0.002788736658924094,-0.00042011167710871803
2018-08-09,-0.0014805645831976347,-0.0013674701554231266
2018-08-10,-0.00043582289228197795,-0.006722712772307218
2018-08-13,-0.015199092023381782,-0.0037501607729173575
2018-08-14,0.000973327608104041,0.006360173452640465
2018-08-15,-0.016766621575930757,-0.007495385802692337
2018-08-16,-0.0008097887609237462,0.008058974885117214
2018-08-17,0.009228205066865915,0.0035142913828910788
2018-08-20,0.0049818196508907165,0.002137804507743517
2018-08-21,0.0029240568705197916,0.0023423310581060924
2018-08-22,0.0022095550764809732,-0.0005937847887025279
2018-08-23,-0.009491353686729823,-0.0013289233670753602
2018-08-24,0.017318039357996126,0.00600007547323135
2018-08-27,0.0037595032326643405,0.007864802880026524
2018-08-28,-0.007973022006627225,0.00048285767507823436
2018-08-29,0.0045637840256251986,0.005366447165181416
2018-08-30,-0.004915718883921124,-0.004056619472021343
2018-08-31,-0.0011445940280617694,3.4604497466033186e-05
2018-09-04,-0.005122797149079999,-0.0017240035445134348
2018-09-05,0.003447511831347845,-0.0026949674328439915
2018-09-06,0.0019395335367870974,-0.0030148890668072886
2018-09-07,-0.0027340278330774677,-0.0019452444933010045
2018-09-10,-0.000706792407982718,0.0017373591158129009
2018-09-11,0.0006184538252070439,0.0032921677128795405
2018-09-12,0.008355710260063364,0.00024183052660720398
2018-09-13,-0.0035975648169408914,0.00589716271207472
2018-09-14,-0.006526220333750846,0.0001719880305757157
2018-09-17,0.005206771454576303,-0.005308696821130246
2018-09-18,-0.0014974516487718237,0.005411710441059754
2018-09-19,0.0038711539862427546,0.0010652267069847323
2018-09-20,0.0034188014897895418,0.008070905105404513
2018-09-21,-0.0068493312914384265,-0.0009138055188355731
2018-09-24,-0.00017621292914007548,-0.003327523186147268
2018-09-25,0.0015850681638403528,-0.0009281391067845403
2018-09-26,-0.005293338005935142,-0.002996687829993941
2018-09-27,-0.008884998236125718,0.0027901741482570333
2018-09-28,0.0063164577082286105,0.00010308606580209552
2018-10-01,-0.0016864375351172442,0.003468316372187731
2018-10-02,0.011482223287117932,-0.0005828176401065277
2018-10-03,-0.003959744500981412,0.0005484197666873069
2018-10-04,0.0005289130805079614,-0.007846172521749238
2018-10-05,0.0028159089867124108,-0.0056124738455297744
2018-10-08,-0.011133826368821452,0.0
2018-10-09,0.0005329800140063239,-0.0014606338813133585
2018-10-10,0.0024835810584159217,-0.03217544512472138
2018-10-11,0.025366544894876334,-0.0222724289934345
2018-10-12,-0.0047616679491750925,0.013792258759589941
2018-10-15,0.006660030947980057,-0.005632443175040476
2018-10-16,-0.0017255996137757622,0.021630418740072387
2018-10-17,-8.637796161615032e-05,0.00017806781497473056
2018-10-18,0.001122068685606197,-0.01454648357358973
2018-10-19,0.0007761304849288288,-0.0005426856811274168
2018-10-22,-0.0025893597255193914,-0.004498808588511482
2018-10-23,0.005859562733875961,-0.005103589620401142
2018-10-24,0.0023171370069294235,-0.030767247743811905
2018-10-25,-0.002231204310531111,0.017781337994531105
2018-10-26,0.0031736109331066205,-0.01774377479395922
2018-10-29,-0.003947139978932357,-0.00555574399057646
2018-10-30,-0.004394427867848015,0.014709775470333919
2018-10-31,-0.005628951974666804,0.010624289115975783
2018-11-01,0.01277086763550321,0.010585542428019186
2018-11-02,0.0001715043948444399,-0.005940459971140165
2018-11-05,-0.0024032178261358607,0.005501971594416127
2018-11-06,-0.002839826579174042,0.006307580348067895
2018-11-07,-8.61993040877103e-05,0.02118315323777246
2018-11-08,-0.002156939731312277,-0.0018168809543564282
2018-11-09,-0.011291663536045476,-0.00981626124792873
2018-11-12,-0.007188596482678694,-0.018861652673351187
2018-11-13,0.00035180582721631255,-0.001872941618989762
2018-11-14,0.008233404279793029,-0.0068599145227363385
2018-11-15,0.0011333182475063862,0.010382168517149327
2018-11-16,0.0073788789662288,0.002597755835718448
2018-11-19,0.0004323180677422659,-0.01705927754724012
2018-11-20,0.0,-0.01867996875272743
2018-11-21,0.001641277459165227,0.003402014022311846
2018-11-23,-0.0007771357154266267,-0.006701214117055459
2018-11-26,-0.0011235233509469095,0.01601551910661415
2018-11-27,-0.005984687209490868,0.0033586538578684565
2018-11-28,0.00373378036345705,0.02276427092044205
2018-11-29,0.003115272664463216,-0.002187426052010155
2018-11-30,-0.001729479411524255,0.006076694204728865
2018-12-03,0.007501675441848404,0.013154502213270762
2018-12-04,0.006080599945141696,-0.03293902928532433
2018-12-06,0.00017072178718187972,-0.001518038968611995
2018-12-07,0.008077219150826301,-0.02351043259856305
2018-12-10,-0.003477935715567025,0.0018951497273323387
2018-12-11,-0.0011903699128753065,0.00022732928447377493
2018-12-12,0.00212467676965701,0.0050228014395810915
2018-12-13,-0.0022097759847801487,-0.00033917585223366617
2018-12-14,-0.004007006751401848,-0.018637380308403808
2018-12-17,0.0068957425332182515,-0.019813351576827124
2018-12-18,0.0023726710074086807,-0.001096956659051477
2018-12-19,-0.0061126025718981495,-0.015089038871800256
2018-12-20,0.015295836918707156,-0.01641183708928666
2018-12-21,-0.004370461193212718,-0.020702545969648028
2018-12-24,0.01089057789030817,-0.02677826785941799
2018-12-26,-0.003003949025405859,0.04928974326263508
2018-12-27,0.0075760760319352385,0.007648386246714206
2018-12-28,0.004055775698519239,-0.0012910377953709673
2018-12-31,0.0015682595209626012,0.00872069006527978
2019-01-02,0.000659591337713554,0.0010397873593405345
2019-01-03,0.00902531942317299,-0.024151853973785945
2019-01-04,-0.008119106827353268,0.03294693411752801
2019-01-07,0.0034525160778516237,0.007853761572490245
2019-01-08,-0.0027117139907279018,0.009351358050014257
2019-01-09,0.006397649700215412,0.00466265605693563
2019-01-10,-0.005904086348646452,0.003521448962648817
2019-01-11,0.0017256811414607263,0.0003859508944076579
2019-01-14,0.002378067354322114,-0.00611946412905995
2019-01-15,-0.0017215161032263467,0.011395565762041635
2019-01-16,0.0031947551186356582,0.0024170000344807493
2019-01-17,-0.0013094038577051105,0.007557913453780404
2019-01-18,-0.008966489387798326,0.013222364386903364
2019-01-22,0.0035468368649853345,-0.013602537232343675
2019-01-23,-0.0014007184915951448,0.002090227136017033
2019-01-24,-0.0015678713054947328,0.0005312579411171896
2019-01-25,0.014511460180241248,0.00842545146498414
2019-01-28,0.0034938106026215594,-0.007628900389737947
2019-01-29,0.005580978043920208,-0.00132780901636316
2019-01-30,0.005710387238117351,0.01570673386611099
2019-01-31,0.00048105804332541224,0.00874388808735444
2019-02-01,-0.002006018726865743,0.00048180235605015413
