Date,APA,CCL,GDX,OXY,SPY,TQQQ,USO,XLE
2018-02-08,-0.047110441508611364,-0.034739979541654774,-0.005519774383527941,-0.020240607097849726,-0.038230206097272755,-0.13230007670545404,-0.022895499905206302,-0.0306989296076815
2018-02-09,-0.013340560586356624,0.004632793468362648,0.0,-0.004244428638626588,0.014909628662828767,0.045999006070842736,-0.019207312626077954,-0.0007498215057270836
2018-02-12,0.023361724996190526,0.025030579201853535,0.013287633082395079,0.02448503573647631,0.014577680752632268,0.054465277165726717,0.002526374955982918,0.016217124608430843
2018-02-13,-0.010816258903856525,-0.0002908890119083647,0.0013647515298539537,-0.00214893429816896,0.0024844521472356567,0.012100303919815841,-0.0016835405972190289,-0.004140798624635042
2018-02-14,0.013175456658503473,0.016875082748039966,0.044886446414820994,0.0018627208612819143,0.013405663536648458,0.05690643728883982,0.025781088356846314,0.014418159176081951
2018-02-15,-0.002621166301061826,-0.004587275708573442,-0.0008698035195974673,-0.006031026513274332,0.01267978410248756,0.050946015383913926,0.012240023651351534,-0.0024860115430066208
2018-02-16,0.00026196854641501324,-0.001437745050626221,-0.021099521322605515,-0.018461309755057023,0.0002926988561544005,-0.01123085805895258,0.004046965511881032,-0.002492762704309115
2018-02-20,0.0049735115007040085,-0.0007196784105161301,-0.028843846093127953,-0.002497222624911592,-0.006280927436749073,0.004979418562635196,0.000807446850250043,-0.005446188498773097
2018-02-21,-0.029141013367786593,0.0018701235452784112,-0.003664641333531448,-0.011538386516284624,-0.004986422246188954,-0.009043589356137824,-0.008103802876676008,-0.01696995361078871
2018-02-22,-0.0652556521498667,-0.01354416690188379,-0.0027573451097669924,0.010508420052702706,0.0012952792455955622,0.00018795731344260354,0.024116939701984655,0.010899669408047123
2018-02-23,0.03607046532157753,0.008177659347245458,0.010983959433954447,0.005871937521784176,0.015813477500886082,0.05786475883883959,0.014195845715225475,0.021449512902361276
2018-02-26,-0.004160602463809019,-0.0017467604632164834,0.009513251442776694,-0.015487983378820238,0.011545102110962786,0.03935694857789856,0.007022986221274762,0.0059414574512808216
2018-02-27,-0.03334564417172223,-0.01689602229998123,-0.031603255642099815,-0.007760378525429717,-0.012564801654332965,-0.03646441786787066,-0.01646450709470564,-0.013089044436103673
2018-02-28,-0.018854727611162372,-0.008631056846304122,-0.006535915433343195,-0.017378368387818064,-0.010181783184888231,-0.020306158283549775,-0.022383007864911635,-0.023251765770893048
2018-03-01,0.0035076050062356513,-0.013996581299924687,0.010251619984261136,0.0004570242674090524,-0.014647631917561013,-0.04932262944112822,-0.0016180831906848837,-0.0014995937290788897
2018-03-02,0.014771839480527373,-0.015426128971813363,-0.0037157045509179027,0.0001526025660776493,0.005141891992284285,0.02712047698427906,0.0016180831906848834,0.004641278259753516
2018-03-05,0.012288039317058056,0.0033803989260971874,0.007417653736631609,0.004256660033488513,0.011491641533152257,0.03088728867910856,0.017628683023116994,0.01054927815882711
2018-03-06,0.0042508627451919015,0.014618662269477799,0.01649147955369575,-0.003952234255144411,0.00253187152443891,0.012563812137662615,-0.0015898618519740164,0.0005906637206964235
2018-03-07,-0.020283237293163614,-0.0021184998993725515,-0.02019342873940962,-0.007183624087882215,-0.0003665914630188201,0.007451565610357194,-0.017656904361827958,-0.0075614667913878626
2018-03-08,0.009192873834158437,0.010848412627699108,0.0037019491857136913,-0.022924584242272124,0.004827399771194128,0.01479624428270303,-0.01632695557235102,-0.0002977310581959073
2018-03-09,0.00995857016667581,0.01102834179973016,-0.003701949185713839,0.011213689429405245,0.017252832760792296,0.056598179314458805,0.0259966427157707,0.018876486374703978
2018-03-12,0.0025449854426786117,-0.0016316255796702303,0.008769963138040055,0.0034495358288905605,-0.0012559756019334515,0.014856632748951073,-0.00805160395273488,-0.0002920128580654251
2018-03-13,0.001410998534344639,0.0031126371824937256,-0.004144592012195113,0.004840323926160732,-0.006483571524494351,-0.036979614549244276,-0.01056491876822412,-0.007186532436913277
2018-03-14,0.005343935075118523,-0.00906857770709342,0.0027649690886058,-0.0024952990531293866,-0.005144945643974224,-0.0034000127762576363,0.0032626425892958387,-0.0059049350045947465
2018-03-15,-0.008733895619611328,-0.0034407756954602047,-0.012969135816500632,-0.0020324259563257825,-0.0010903759125584108,-0.004476737502321288,0.004874129868569639,-0.005195275016934693
2018-03-16,0.022384778427723316,0.002693736347836541,-0.0009328002697033148,0.008414086654656308,0.001084158617531962,-0.00664015545214639,0.016874649933240952,0.008878918862433154
2018-03-19,-0.015897571645073875,0.010703270192770321,0.0037259917162182276,-0.012490143409952602,-0.013622689380027893,-0.06483956465847965,0.0,-0.015571701405929787
2018-03-20,0.019488265945479526,0.0032475361751893262,-0.011220080249113877,0.004076056755296468,0.0016988549666537905,0.0073223384531386545,0.02050546788981583,0.008414985385023657
2018-03-21,0.04922364497830703,-0.011711668871245575,0.0273606289650674,0.032785184833176426,-0.0019211255574674876,-0.014577505829020775,0.02847440356321523,0.02584891253344751
2018-03-22,-0.02175756205547089,-0.012907105135170458,-0.01660558754230574,-0.013108094472899045,-0.02531477763194111,-0.07586482815437587,-0.01760477881183498,-0.020625400271967083
2018-03-23,-0.007268925536211892,-0.027411513169349477,0.028429492355779042,0.004744965796113579,-0.021545013847694874,-0.08423004528213832,0.02516335052371081,-0.006122025347958047
2018-03-26,0.0072689255362118465,0.021350828730419304,0.014362728972582665,0.025775816448467288,0.026991572503464373,0.10662752591980998,-0.005285002518728157,0.017812952491873747
2018-03-27,0.005350394913323646,-0.0010642602811203978,-0.020257205890487403,-0.020749313108581295,-0.01715800229313668,-0.1008047339990305,-0.009889781225786246,-0.009460559132159003
2018-03-28,-0.003474318890200245,-0.016722207135549987,-0.015120509662000296,-0.041411208479397936,-0.002959408854444066,-0.03508914356779196,-0.003062786623056672,-0.019648232427088456
2018-03-29,0.029805441577491584,0.014437395670472745,0.014665529461593291,0.02825887305883313,0.012696762774960499,0.05388621762748706,0.003827038005511924,0.020835529398739026
2018-04-02,-0.01518742531070281,-0.014746791751508892,0.01130977223069485,-0.00447413579798779,-0.021821039895789707,-0.09299216325933614,-0.02710195940022752,-0.020229925286895684
2018-04-03,0.002635042893970222,-0.0020138602224423255,-0.014499398556930644,0.02985745414990676,0.012735470871290873,0.03300127043581527,0.005479516487195603,0.02111967272029522
2018-04-04,0.004987686793739207,0.007569542135967842,-0.001827439271595058,-0.00015001032169616193,0.010642245727850304,0.04620801507842142,0.0007802790222550478,-0.001334798702479334
2018-04-05,0.01455714807777031,0.008123151101984747,0.0045619729906557814,0.017114449465578604,0.007861144833127907,0.015587912860532948,0.0007797449931572696,0.017798276033916167
2018-04-06,-0.01063702712577678,-0.015382481175668095,0.0045414443990252264,-0.0035475403955016567,-0.02253790236762952,-0.07756078477662995,-0.025257829906287995,-0.018243764553779726
2018-04-09,0.0028650444437793797,0.00541079971663935,-0.004086351791850254,0.020519679733882988,0.004916423464797015,0.01981455680502905,0.020570363116520444,0.0047400637700551135
2018-04-10,0.021356532938632922,-0.027510305234905857,0.012658479022153581,0.022662923252802565,0.015775053713229657,0.06396883372141948,0.03689884654098108,0.03256578397761961
2018-04-11,0.009123030785648672,0.008521540250159762,0.02177375555110704,0.016457139779760755,-0.005255993596726861,-0.01696141488530079,0.014981539434586074,0.010387945669670499
2018-04-12,-0.006580505609475346,0.001726853006182274,-0.012383862344888046,0.0013941762309345339,0.008193603847470386,0.03445287931230297,0.005191012606259984,-0.000141570970664405
2018-04-13,0.03100248615206133,-0.012787191050107033,0.01851907240055185,0.025446949917800603,-0.0029376102507435485,-0.014944358574161699,0.0022164569290063604,0.010982710047248876
2018-04-16,0.004176591839802888,0.017950381585542595,-0.003939766147698081,0.017234492220055877,0.008187994066621657,0.02182934991037012,-0.01262549814886826,0.010170849261448955
2018-04-17,0.013634985339991558,0.00140344055569473,0.005685571494572968,0.004129794404842049,0.010641939665384929,0.06200851114277885,0.002239622661707458,0.00387385148582185
2018-04-18,0.03540029404781386,0.016996597834820704,0.0021781378058942755,0.009262846916391466,0.0007397964559344161,0.006930513127002406,0.03444827740875869,0.015618688642439519
2018-04-19,-0.01908853038011532,-0.0032224346314385015,0.003475200412598029,0.0009218133129660931,-0.005562948765705102,-0.027562931502574183,-0.007956617339569183,0.0012231644025013375
2018-04-20,-0.007930161596666093,0.012524983974702733,-0.015294075814668196,0.006297237174894389,-0.00851542162399679,-0.04914204403139346,-0.0014535218715317525,-0.004763542517045836
2018-04-23,0.001927880372469653,0.005902363355617536,-0.013298114538273583,0.01001834908135717,-0.0001498577710453783,-0.007894711829810165,0.012287836274580221,0.006120158104107835
2018-04-24,-0.021662708599301306,-0.011076729954542773,0.012857745541160535,0.0012938240566414613,-0.013559179232983267,-0.06587416276850644,-0.017391725884585128,-0.010769505238113994
2018-04-25,0.00881899874222356,0.008054086161115692,-0.008849645419380978,0.0002583022155027246,0.0024685151123507547,0.0039332875203942005,0.0029197072579049094,0.007917950935738712
2018-04-26,-0.002930842133087811,-0.02699962300679572,0.003992007271026951,0.003097755797967273,0.010114359622239638,0.06016254582417633,0.003637704223631948,0.014445383697202574
2018-04-27,-0.01727173462152562,0.0007772941522404508,0.006178255320010539,-0.007242383712292631,0.0009384489395676973,0.0023246453953293233,-0.0029091595446315436,-0.010645430491513872
2018-04-30,0.0189822932882668,-0.02040569047110134,-0.019996153173257446,0.002851495744153225,-0.0077202332570108795,-0.021537492065920868,0.005085419545045134,-0.0001352538903007479
2018-05-01,-0.012285209493437905,0.016513679908563485,0.001345402153207148,-0.008840222720601247,0.0017752472506020786,0.031999638972900854,-0.01386381454692326,-0.006115460982254166
2018-05-02,0.014968098383794915,-0.019849433588463833,0.0031328079826033676,0.0032594101869721473,-0.006740042119422391,-0.017589619714296886,0.004398864879378146,0.004081539520281933
2018-05-03,-0.06333747925126075,0.00713437461836458,0.011992108044522564,0.005968999270381371,-0.0022061047850598535,6.859194022652798e-05,0.010913139940358998,-0.002310829109079492
2018-05-04,0.024350502459166076,0.004256450376144701,0.0,0.0054195619900572044,0.01286344480282912,0.05473307091344429,0.019348540482765818,0.004886383232309595
2018-05-07,-0.0005067154136199991,-0.010118736763427772,0.0,-0.005549059967562006,0.003377457655302953,0.023488294058679627,0.0007094876986072959,0.0013533076566838737
2018-05-08,0.01633431428084054,0.0034899216748972457,0.0013238058951456518,0.011834510910076115,0.0,-0.0033130086793647377,-0.0028409082114789347,0.007812652991029422
2018-05-09,0.027776066448930076,0.0125886724679531,-0.002207256463663346,0.05231549758754079,0.0096193332369682,0.03295244383258558,0.021808775899822393,0.020189376415053088
2018-05-10,0.00940977379027659,0.0017184893211853298,0.014041581371952428,0.017563951085613063,0.009307090812171093,0.030644395655018593,0.002779707295346711,0.007467160914462051
2018-05-11,-0.005538856783304069,-0.0006246869219233846,-0.003054698837223777,0.013149558022290795,0.003046819445097768,-0.0029984359616653405,-0.01116549270774328,0.001434537679793432
2018-05-14,0.021501098346314886,0.012418786737744825,-0.0043801321735737935,-0.0009419702508584882,0.00047631822629699686,0.00443451520070468,0.009081453536580257,0.006883568865190972
2018-05-15,0.004951418957247566,0.005538587428808042,-0.0230917463317259,-0.007330648082646823,-0.006910657322132721,-0.032883511757998016,0.0013898198397616184,0.00025896812738917326
2018-05-16,0.0032870119166471985,0.004286492139430062,0.0013468902311816015,-0.00011866187443963844,0.004195781007463766,0.01824696177813345,0.0041580392777204826,0.0034877220196642966
2018-05-17,0.031154993316909792,-0.009825079568238245,-0.004496613232873382,0.02229858895282825,-0.0008447254004291763,-0.011349955355122439,0.002072521168021144,0.014974503450392711
2018-05-18,-0.0022746335638585127,0.00030831400340739385,0.0,-0.008625802113021623,-0.0025031786105247406,-0.016146957074092392,-0.004149346602260974,-0.007779537652442269
2018-05-21,0.008391207773743201,-0.0010800899373776328,0.006289463222010782,0.004322201585439172,0.007490438233100587,0.01731228601619918,0.016495203421086246,0.010189942517671167
2018-05-22,-0.026314446616868815,0.004313886502034614,-0.008996755007907902,-0.009839415663945927,-0.0027840799947207577,-0.005224018590578208,-0.007526525767200488,-0.01339550949384742
2018-05-23,-0.013068990741808761,-0.0057043173601021915,0.009444512281954911,0.004463249841496949,0.0027470401043293837,0.024829764271460376,-0.003439988918195905,-0.00012858007183101167
2018-05-24,-0.03125628974402894,-0.00046749003676874076,0.013780949044722874,-0.017377100417142542,-0.0020502299793030638,-0.0008420234921956191,-0.015278093397883141,-0.016578320705527387
2018-05-25,-0.04917818033717804,0.001557642622580085,-0.015124916027125838,-0.01756395108561315,-0.0023858176355422652,0.0025232271730426924,-0.043625054769713456,-0.02633333908381585
2018-05-29,-0.007153576240620698,-0.02681552837999636,-0.007197331386764852,-0.0069407359442883575,-0.01156743531712518,-0.012863365458542398,-0.012504765588807289,-0.0030885167133701155
2018-05-30,0.042911828965623545,0.005262016590291347,0.013007507943542959,0.027005600255574438,0.013256442827641247,0.021110261537349986,0.023409971246344558,0.029813431973374185
2018-05-31,-0.017594234160832174,-0.009587861778391387,-0.004466209574374987,0.0015452068458650812,-0.006144630689906436,-0.002144679203145885,-0.02045357875802911,-0.007600511071267147
2018-06-01,-0.026087438941122573,0.014189136995187772,-0.0013439669824029607,0.01063185746912851,0.00976936135149515,0.04547027128179903,-0.02238900896985221,0.00472421412222585
2018-06-04,0.005374651445739839,0.0026875468276711064,-0.001345402153207047,0.0030507115478951587,0.004740633304498672,0.02532205526791575,-0.009859777638919251,-0.008678297910698891
2018-06-05,0.0017850110612061486,-0.04438722987607014,0.007155578709985039,0.0017557685025761632,0.0007272509453279735,0.010282072989994066,0.007593079829078862,-0.0023804031337389658
2018-06-06,0.008372145987748903,0.014094076198054273,0.0062195182226611485,0.01104835004489421,0.008325901733564043,0.016364259441300887,-0.0045489403200443795,0.004754729084610798
2018-06-07,0.053375545590206484,-0.0019547554954678858,-0.005773862657164187,0.00023148490856914191,-0.0001085159709507077,-0.023484059457008526,0.014334499118422947,0.015037884753150457
2018-06-08,0.011668556677000749,-0.006379406933714488,-0.004016951603032129,-0.002803995833429311,0.0029518662759702176,-0.000664886686423335,-0.006010530580521904,-0.0019486588927134102
2018-06-11,0.054366115303024695,0.0032765638805653144,0.008461233845561628,0.007924570274376024,0.0013294185361460477,0.007784686702130973,0.006759259570440785,0.005187939572225821
2018-06-12,-0.042130950589742706,0.016706232262371442,-0.0026641984476223264,-0.014262563845186451,0.0012917841555449233,0.01571474519503294,0.0029895360782867674,-0.007661704572989371
2018-06-13,0.013011405766179032,0.02635078195934417,-0.00044477024445876984,-0.007089747535638345,-0.0031964852305003686,-0.001137731011256242,0.0052103317572621734,-0.0037880058689303297
2018-06-14,-0.009975726326645458,0.005779941687525917,0.007975203129096702,0.00023705718983142482,0.0025146607901772484,0.02995364018496243,0.003705094226839857,-0.001440502022236534
2018-06-15,-0.0302982913036696,0.015149532690559582,-0.01915858610524163,-0.012166414516340464,-0.0012764584935641453,-0.009991494765522534,-0.03538195608867654,-0.02171199881847193
2018-06-18,0.029132031278879988,-0.01126308497926712,0.0017978718001519678,0.005505082366362978,-0.002058758262938958,-0.0022339973951353677,0.018223721470401768,0.009927916464059902
2018-06-19,0.009756170699316356,-0.015322319684929711,-0.00992787602944401,-0.014546125483972591,-0.003840325504416661,-0.008985847617023186,-0.011350830670274845,-0.0022720855853246968
2018-06-20,0.05443176543631519,-0.007432667740861729,-0.005913055835609026,0.007960608136647304,0.0017045186668146473,0.02073777517675535,0.010598084756168939,0.004405579592981986
2018-06-21,-0.02932222025699855,-0.009569315072845983,-0.00045633849202960606,-0.0139120111581923,-0.006288390453623111,-0.02623315816949351,0.0022565399927468167,-0.01868985763968628
2018-06-22,0.008976708883418425,0.017946819078184746,0.012247785161837582,0.014992446139154516,0.001821420070402538,-0.010099378423899862,0.05196925032376133,0.019754900144011753
2018-06-25,-0.03686431161586745,-0.08180188867725992,-0.007694122351772308,-0.024047962025550908,-0.013706152214364574,-0.0659803177553191,-0.01799256827309263,-0.02029790416379999
2018-06-26,0.023595383018200352,0.020626210094537887,-0.002729651762718934,0.016217286426498695,0.002211290560010803,0.010957661184513736,0.03566711758337602,0.012549807856133955
2018-06-27,0.038201306922363086,-0.028687285410524708,-0.006398695372932432,0.013097225130729787,-0.008318485599218734,-0.04095886971946474,0.02628084585669858,0.013321387981653731
2018-06-28,0.0010890948073724485,-0.015794976853164222,0.0054870582926672,-0.004426762218213734,0.005701308290209828,0.024213073653295617,0.014232706761606815,-0.0013242874078404124
2018-06-29,0.01747813770643644,0.0026209714328194983,0.017179261893271586,0.0033513511993183685,0.0014381781090433226,0.0045632108737096696,0.013369234048948237,0.006208143967627384
2018-07-02,-0.04528834994991189,-0.0027957701920640742,-0.01036272098253169,-0.01395899537903682,0.00213605546155262,0.0221654551979979,-0.006662275138479282,-0.014858099119624187
2018-07-03,0.02432135520798192,-0.006847602823873663,0.01750908367678776,0.016108226889604643,-0.003537655882842285,-0.03503022689534953,-0.0026773752071124826,0.006262120988632623
2018-07-05,0.01194203823279479,0.0022876760445557777,0.00930235922801532,0.003927252895250966,0.008124907479101145,0.03605729596760808,-0.00942770243599627,-0.0010629192905120745
2018-07-06,0.012441647612189,0.011534644063455743,-0.0030913041792448616,0.0007124017302071059,0.008422557289895057,0.04401271749300853,0.012105077643108671,0.006097435934397039
2018-07-09,0.03126874050717168,0.006753779228165664,-0.002657303378222063,0.011799533590737182,0.008963972254830935,0.027452075814785915,0.004668210902232766,0.014823216464785106
2018-07-10,0.004329455881450426,0.015074008471572026,0.0022149862699601306,0.005264841961070793,0.0035924199369444967,0.0023864054487721187,0.0026578063893591027,0.007394070692281141
2018-07-11,-0.01931718563144558,-0.014211378024187657,-0.02690745124620236,-0.020869874541205667,-0.007341559231418189,-0.014727374699689424,-0.05174736949617598,-0.02142480133448445
2018-07-12,-0.012876152713879048,0.007045401719005468,0.006343420275375859,0.007478303840534215,0.009025008737453048,0.04816804891038056,0.005574921866023984,0.001715158842601282
2018-07-13,0.008040548825589109,-0.00601125475945024,-0.008163187403331324,-0.010939550143645244,0.0007873510950908129,0.0029156932304154376,0.005544014339650492,0.005258992584721331
2018-07-16,-0.03103521150743728,0.006011254759450189,-0.004106957392554335,-0.013359834910333013,-0.0008945587742334686,-0.006765269155744825,-0.03731518386660384,-0.011606524093277913
2018-07-17,-0.016217910573373486,0.0032480449116525163,0.0004571729945838183,0.001936615461707914,0.004037411804970497,0.01834346320533799,0.0007171193638754296,-0.0039878275758445745
2018-07-18,-0.017833499923145174,0.015916371202164672,-0.0009145550919144467,0.003260080510055065,0.0021005979646866813,-0.006381873822841424,0.010695329844088356,0.000665802404666807
2018-07-19,0.002022079584588012,-0.011318639779686003,-0.01289131819946873,0.00024119144068785123,-0.0037784182214115497,-0.014897104015781554,0.00212538035686825,0.0002662252678828438
2018-07-20,0.0018046594932675556,-0.01230781313087085,0.009225188305122395,0.0012042066806234714,-0.0011435478296003012,-0.0013933900221090763,0.001414392334674109,-0.003465899557994962
2018-07-23,-0.00067610316045866,0.00017189315432128392,-0.020877801051041596,-0.00761203142408695,0.0018577317359565805,0.008639212013669744,-0.00424926039014947,-0.00441633590007789
2018-07-24,0.015659847057629944,-0.006902431658238408,0.013504394316467716,0.012175427669549557,0.005019634283790597,0.012669061920293368,0.009887043192739068,0.012528893726267813
2018-07-25,0.014325510329506609,0.0003462199383928771,0.00829103301803951,0.010370422542005524,0.008486193237256658,0.040864503070840885,0.01326375721480062,0.00830944086294379
2018-07-26,0.00043733696725245383,-0.0017325843173106412,-0.018986446299188185,-0.00201817989568647,-0.00236187280287922,-0.044663526384667855,0.0034614219497075935,0.010843779049272364
2018-07-27,-0.015650936625787995,0.00949185602041381,-0.00327784756543391,-0.008232198131307333,-0.006799046694981581,-0.04261253592898246,-0.010420418876011401,-0.004297570549384598
2018-07-30,0.023059988331728943,0.008721765717544194,-0.0023478314895645793,-0.0019190481233178082,-0.005237334904334558,-0.044011438032625354,0.015246329260443565,0.008187756373395643
2018-07-31,-0.0013034972439556398,0.00864642305955022,0.0004699683840616891,0.007414594483213346,0.00491722880233102,0.019727937837523413,-0.01804353126984335,-0.0018138779897646493
2018-08-01,-0.023313428715826395,-0.010521078205657461,-0.008020839709217483,-0.015489062059729013,-0.0016719552779909384,0.013581440996661899,-0.013394601471836201,-0.013971482493327598
2018-08-02,-0.011863175464884187,0.003915720676963077,-0.008085594763897882,-0.004852194215060039,0.005432786365144869,0.039053963673803094,0.01898120297170265,-0.005537877768154945
2018-08-03,0.01652539392598421,0.0033928698099298937,0.010451298814833358,0.0006079797274466239,0.00427562025272335,0.00891770817645335,-0.006287076144319846,-0.005169830081792769
2018-08-06,0.010794342752850688,-0.010897630009125374,-0.01236337162193933,0.0001214185480132051,0.003660260843916856,0.01820125471623837,0.0027991593241903,0.003714371515811802
2018-08-07,0.01608420038765937,0.00478231942459965,-0.01154985543368175,-0.0043839459278923205,0.0032972439673305495,0.009722764853879877,0.003487916820129643,0.007387818080802842
2018-08-08,-0.005405334200000862,-0.0015346188057661846,0.0048287118940727155,-0.00907205509642943,-0.0004206521154404661,0.002675787833685919,-0.03255772701902756,-0.007255313420267646
2018-08-09,-0.06354180962016029,0.012548983933198527,-0.002411441392548398,-0.0429023974779436,-0.0013667490928879953,-0.0008908569193696017,-0.0014398493690991067,-0.009311149716674494
2018-08-10,0.020124261028796043,0.004371862763739339,-0.007269108469209264,0.012646123919862584,-0.006722468575716002,-0.02360492117088878,0.014306381987610884,0.006128447971728547
2018-08-13,-0.010926576852544178,-0.010287542249757798,-0.028615806538793292,-0.008157055730795303,-0.0037508271910428655,-0.0028948753370137107,-0.0049839686253434785,-0.012832793618320704
2018-08-14,0.004795498955964364,0.005578552088415906,-0.010566099538494484,0.01926596067346591,0.006360355376136743,0.01829366012889693,-0.001428604368947594,0.0024187084950393935
2018-08-15,-0.04472129486486946,-0.0020249466267002244,-0.061003949873545314,-0.03487151800426496,-0.007495081155376587,-0.03708363667315551,-0.034912603403233024,-0.0355179072177921
2018-08-16,0.004515308568220669,0.01058560160080622,-0.023940311760000454,0.014069178480618836,0.00805836845230793,0.009131206147851524,0.008843085190925335,0.0072053382470848885
2018-08-17,-0.004039004994337726,0.012457643223848534,0.03037106801197922,0.006769851210675681,0.0035143523683415943,-0.00015420822739755957,0.004392354544334278,0.00248178371369211
2018-08-20,0.0007140302587250547,0.0028022200083204947,0.0037324771685648362,0.005839221784855963,0.002137804893025237,-0.0020050849927210636,0.005100240490024198,0.006725798363183054
2018-08-21,0.015112329054732618,0.011456826524749445,0.006894652293895359,-0.0015200263264779298,0.002342331479303528,0.010291220109423956,0.005074291021060674,0.005048971825585235
2018-08-22,0.014194422029087972,0.006811576575375318,0.007372272641847419,0.005561901900812676,-0.0005937848953834581,0.011546710440104028,0.03131932340737553,0.0119063968131523
2018-08-23,-0.009751966289000434,-0.006047389067274997,-0.031985557988994405,-0.0044216944879912285,-0.0013284437263398946,-0.004997505118967196,0.0,-0.004718556638669418
2018-08-24,0.014592463378978527,0.0037634632106617783,0.026197647739360987,0.0045476431939081635,0.005999835174561971,0.0274030792726388,0.011149930366993946,0.007270951323667429
2018-08-27,0.006417621167711032,0.0076467130020104294,0.017264406055278535,0.010905788595022989,0.007864624935841504,0.02968796112108453,0.0048392554920467425,0.0073512500648749484
2018-08-28,-0.02334544355296683,0.0006481188372137486,-0.01884876844749273,-0.0012475493037606565,0.0004832125149654916,0.004435342374179477,-0.0048392554920466254,-0.0042706956032234865
